sku,eancode
569033,4026415113254
569034,4026415113292
569035,4026415113308
569048,9120045473278
569049,9120045473292
569050,9120045473308
569051,9120045473315
569068,4042811175634
569087,4242002793061
569089,4003468100394
569090,4003468100417
569091,7612748004450
569092,7612748004467
569093,7612748004498
569094,7612748004504
569098,3389110102215
569099,3389110077254
575892,4051859044819
575893,4010319943666
575894,4051859044826
575895,4051859044833
575896,4010319970075
575898,4010319994903
575899,4010319988162
575901,4051859044147
575902,4051859044154
575903,4051859044161
575904,4051859044178
575905,4051859044185
575906,4051859044192
575917,4051859021797
575918,4051859021803
575935,4010319679107
575936,4010319707251
575937,4010319753333
575938,4010319753319
575939,4010319720847
575940,4010319720892
575941,4051859034360
575946,4051859020356
575971,4051859018018
575972,4051859017981
575973,4051859018025
575974,4051859017998
575975,4051859018001
575976,4051859018032
576062,4051859044727
576067,4051859044734
576072,4051859044741
576077,4051859044758
576082,4051859044765
576087,4051859044772
576098,4051859036036
576099,4051859036043
576100,4051859036050
576101,4051859036067
576102,4051859036074
576103,4051859036081
576104,4051859036098
576105,4051859036104
576106,4051859036111
576107,4051859036128
576108,4051859036135
576109,4051859036142
576110,4051859036159
576111,4051859036166
576112,4051859036173
576113,4051859036197
576114,4051859036203
576115,4051859036210
576116,4051859036463
576117,4051859036470
576118,4051859036487
576119,4051859036494
576120,4051859036500
576121,4051859036517
576122,4051859036524
576123,4051859036531
576124,4051859036548
576125,4051859036555
576126,4051859036562
576127,4051859036579
576128,4051859036586
576129,4051859036593
576130,4051859036609
576131,4051859036616
576132,4051859036623
576133,4051859036630
576134,4051859036654
576135,4051859036661
576136,4051859036678
576137,4051859036692
576138,4051859036708
576139,4051859036715
576140,4051859036739
576141,4051859036746
576142,4051859036753
576143,4051859036760
576144,4051859036777
576145,4051859036784
576146,4051859036791
576147,4051859036807
576148,4051859036814
576149,4051859036838
576150,4051859036845
576151,4051859036852
576152,4051859037057
576153,4051859037064
576154,4051859037071
576155,4051859037088
576156,4051859037095
576157,4051859037101
576161,4051859037217
576162,4051859037224
576163,4051859037231
576164,4051859037248
576165,4051859037255
576166,4051859037262
576234,4051859041122
576236,4010319783415
576243,4051859001812
576244,4051859021810
576245,4051859021827
576246,4051859022015
576247,4051859022039
576248,4051859022022
576249,4051859022046
576276,4051859031420
576277,4051859031437
576278,4051859031444
576279,4051859031451
576280,4051859031468
576281,4051859031475
576372,4010319831338
576373,4010319787666
576374,4010319953948
576375,4010319866170
576376,4010319647175
576377,4010319853088
576378,4010319822992
576406,4010319995986
576407,4051859011118
576408,4051859011125
576409,4051859011071
576410,4051859011095
576411,4010319952088
576412,4051859016601
576413,4051859017103
576414,4051859014317
576415,4051859020912
576416,4051859020929
576417,4051859020936
576418,4051859034445
576419,4051859034452
576420,4010319980524
576421,4051859013457
576422,4010319985321
576423,4051859017295
576424,4051859017301
576427,4051859017332
576428,4051859017349
576431,4051859018438
576432,4051859015017
576433,4051859015024
576434,4051859017769
576435,4051859022725
576436,4051859022732
576437,4051859024040
576438,4051859024170
576439,4051859026983
576440,4051859028260
576441,4051859030607
576442,4051859033646
576443,4051859033653
576444,4051859033639
576445,4051859033950
576446,4051859035107
576447,4051859044888
576448,4051859037743
576449,4051859042952
576450,4051859042969
576451,4051859042976
576452,4051859042983
576453,4051859042990
576454,4051859044680
576455,4051859044697
576462,4011923575144
576463,4011923574864
576464,4011923574987
576466,4011923575007
576467,4011923575014
576468,4011923575021
576469,4011923575038
576470,4011923575045
576471,4011923575052
576472,4011923575069
576473,4011923575076
576474,4011923575083
576486,4011923575090
576487,4011923575106
576488,4011923575113
576489,4011923575120
576490,4011923572419
576491,4011923573591
576492,4011923573393
576493,4011923573409
576494,4011923573416
576495,4011923573423
576496,4011923573430
576497,4011923573447
576498,4011923573454
576499,4011923573461
576502,4011923573492
576503,4011923573027
576504,4011923573034
576505,4011923573041
576506,4011923573058
576507,4011923573065
576508,4011923573072
576509,4011923573089
576510,4011923573096
576511,4011923573102
576512,4011923573119
576513,4011923573126
576514,4011923573133
576515,4011923573140
576516,4011923573157
576517,4011923573164
576518,4011923573171
576519,4011923573188
576520,4011923573195
576521,4011923573201
576522,4011923573218
576523,4011923573225
576524,4011923573232
576525,4011923573249
576526,4011923573256
576527,4011923573263
576528,4011923573270
576529,4011923573287
576530,4011923573294
576531,4011923573300
576532,4011923573317
576533,4011923573324
576534,4011923573331
576535,4011923573348
576536,4011923573355
576537,4011923573362
576538,4011923573379
576539,4011923573386
576540,4011923065034
576542,4011923574710
576544,4011923574819
576545,4011923574826
576546,4011923574802
576547,4011923574833
576548,4011923574840
576549,4011923574857
576550,4011923574789
576551,4011923574796
576552,4011923577896
576553,4011923575151
576555,4011923574277
576556,4011923574284
576557,4011923574291
576558,4011923574307
576559,4011923574314
576560,4011923574321
576561,4011923574338
576562,4011923574345
576563,4011923574352
576564,4011923574369
576565,4011923574376
576566,4011923574383
576567,4011923574390
576568,4011923574406
576569,4011923574413
576570,4011923574420
576571,4011923574437
576921,4017210730593
576922,3605340514223
576923,4011209398504
576949,3168430160989
576967,7611614261744
576968,7611614261805
576969,3045386368617
576970,3045386362783
576973,3045386366316
576974,3045385782759
576975,3045385782513
576976,3045386363797
576978,3045388132124
576980,3045386363827
576982,3121040050606
576983,3121040048252
576984,3121040050699
576985,3121040050293
576986,4210101935057
576987,3121040049723
576988,3121040044971
576989,3121040040058
576991,3121040050927
576992,3221610097700
576993,3121040048511
576994,4210101929940
577005,4002515407462
577016,7332543288588
577017,7332543298709
577019,7332543252282
577020,7332543252244
577022,7332543258901
577032,4043921659878
577043,4041254230597
577044,4041254230603
577045,4041254230610
577049,4041254224916
577062,4041254214962
577076,4041254241609
577077,4041254244273
577078,4041254244228
577094,3250616480193
577099,3250616615687
577169,4011377131446
577170,4011377131460
577171,4011377057470
577172,4011377057494
577173,4011377128286
577174,4011377128323
577177,4011377057647
577178,4011377128378
577180,4011377124448
577182,4011377057531
577183,4011377076303
577184,4011377057616
577185,4011377057593
577186,4011377059344
577187,4011377057692
577188,4011377128309
577189,4011377128347
577191,4011377057876
577193,4011377057753
577194,4011377057814
577195,4011377057821
577196,4011377057715
577197,4011377057487
577199,4011377116504
577201,4011377116450
577202,4011377126299
577203,4011377126329
577204,4011377126336
577205,4011377126343
577206,4011377126312
577207,4011377126305
577211,4011377122024
577212,4011377122017
577215,4011377121935
577216,4011377121768
577218,4011377121843
577219,4011377131484
577220,4011377130340
577222,4011377131514
577223,4011377128637
577224,4011377131521
577225,4011377114630
577226,4011377131538
577227,4011377131545
577228,4011377114623
577229,4011377114616
577230,4011377121560
577233,4011377131569
577240,4011377122512
577243,4011377122260
577244,4011377122185
577249,4011377131576
577250,4011377105416
577251,4011377105393
577258,4011377131613
577260,4011377106543
577262,4011377106598
577263,4011377131620
577265,4011377105348
577266,4011377127333
577267,4011377127340
577268,4011377129221
577269,4011377127364
577270,4011377127371
577271,4011377127388
577272,4011377127395
577273,4011377131637
577274,4011377131644
577275,4011377105041
577276,4011377105034
577277,4011377131651
577278,4011377105096
577279,4011377105089
577281,4011377131675
577283,4011377105294
577286,4011377105249
577287,4011377127920
577289,4011377099845
577291,4011377106659
577293,4011377103221
577294,4011377131705
577296,4011377131729
577299,4011377103320
577300,4011377099791
577302,4011377103276
577304,4011377103177
577305,4011377131736
577307,4011377131767
577310,4011377121492
577311,4011377099739
577312,4011377131774
577313,4011377131781
577314,4011377131798
577315,4011377131804
577316,4011377131811
577317,4011377131828
577318,4011377131835
577319,4011377131842
577320,4011377131866
577321,4011377131873
577323,4011377131897
577324,4011377131903
577326,4011377131927
577328,4011377103429
577329,4011377131934
577331,4011377131965
577333,4011377103474
577335,4011377103375
577336,4011377131972
577337,4011377131989
577338,4011377131996
577339,4011377132009
577340,4011377132016
577341,4011377132023
577342,4011377132030
577343,4011377129535
577345,4011377105737
577347,4011377105676
577348,4011377131224
577350,4011377105881
577351,4011377129542
577353,4011377105836
577355,4011377105782
577356,4011377131231
577358,4011377106031
577359,4011377129580
577361,4011377105980
577363,4011377105935
577364,4011377131248
577366,4011377106185
577367,4011377129610
577369,4011377106130
577371,4011377106086
577372,4011377131262
577374,4011377106338
577375,4011377129634
577377,4011377106284
577379,4011377106239
577380,4011377131286
577381,4011377132047
577382,4011377132061
577383,4011377062979
577384,4011377063082
577385,4011377063501
577386,4011377063419
577387,4011377126442
577388,4011377126466
577389,4011377127432
577390,4011377127463
577391,4011377076914
577392,4011377057425
577393,4011377059269
577394,4011377057463
577395,4011377077348
577396,4011377057449
577397,4011377056916
577400,4011377059863
577401,4011377061224
577402,4011377061125
577403,4011377060104
577404,4011377065369
577405,4011377060111
577406,4011377060531
577407,4011377061392
577408,4011377059979
577409,4011377059870
577410,4011377126350
577411,4011377126374
577412,4011377126381
577413,4011377126398
577414,4011377126367
577415,4011377076129
577416,4011377057951
577417,4011377065932
577418,4011377074576
577419,4011377074408
577420,4011377098992
577421,4011377095540
577422,4011377095571
577429,4011377121553
577430,4011377127470
577431,4011377127487
577432,4011377130371
577434,4011377132108
577435,4011377062986
577436,4011377063099
577437,4011377063518
577438,4011377063426
577439,4011377126459
577441,4011377125803
577443,4011377125865
577444,4011377126473
577445,4011377126480
577446,4011377134140
577447,4011377133884
577448,4011377134461
577449,4011377134928
577450,4011377135260
577451,4011377134300
577452,4011377135567
577453,4011377133594
577454,4011377133730
577455,4011377134775
577456,4011377135703
577457,4011377135109
577458,4011377135413
577459,4011377133327
577460,4011377134614
577461,4011377134164
577462,4011377133891
577463,4011377134478
577464,4011377134935
577465,4011377135277
577466,4011377134317
577467,4011377135574
577468,4011377133600
577469,4011377133747
577470,4011377134782
577471,4011377135710
577472,4011377135093
577473,4011377135420
577474,4011377134003
577475,4011377134621
577476,4011377134188
577477,4011377133914
577478,4011377134492
577479,4011377134966
577480,4011377135291
577481,4011377134331
577482,4011377135598
577483,4011377133624
577484,4011377133761
577485,4011377134805
577486,4011377135734
577487,4011377135123
577488,4011377135444
577489,4011377134027
577490,4011377134645
577491,4011377134171
577492,4011377133907
577493,4011377134485
577494,4011377134942
577495,4011377135284
577496,4011377134324
577497,4011377135581
577498,4011377133617
577499,4011377133754
577500,4011377134799
577501,4011377135727
577502,4011377135116
577503,4011377135437
577504,4011377134010
577505,4011377134638
577506,4011377134195
577507,4011377133921
577508,4011377134508
577509,4011377134973
577510,4011377135307
577511,4011377134348
577512,4011377135604
577513,4011377133631
577514,4011377133778
577515,4011377134812
577516,4011377135741
577517,4011377135130
577518,4011377135468
